id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,active_to_booked,days
aorw0bjocs,2014-05-23,2014-05-23,2014-05-24,FEMALE,38.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
o6ks23j7xe,2014-05-23,2014-05-23,2014-06-19,FEMALE,25.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,US,27 days 00:00:00.000000000,27.0
ccmc228uby,2014-05-23,2014-05-23,2014-05-24,MALE,31.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
g74io41no8,2014-05-23,2014-05-23,2014-05-23,FEMALE,24.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
3sdlqy8aiw,2014-05-23,2014-05-23,2014-05-24,FEMALE,47.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
f705v3kvmi,2014-05-24,2014-05-24,2014-06-05,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,12 days 00:00:00.000000000,12.0
su02kajt4q,2014-05-24,2014-05-24,2014-05-24,FEMALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
hg5dxny158,2014-05-24,2014-05-24,2014-06-28,MALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,35 days 00:00:00.000000000,35.0
tm5ddtxg44,2014-05-24,2014-05-24,2014-06-17,MALE,23.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,IT,24 days 00:00:00.000000000,24.0
jn1faqzxaz,2014-05-24,2014-05-24,2014-05-26,MALE,19.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,AU,2 days 00:00:00.000000000,2.0
4iq4cmsa36,2014-05-24,2014-05-24,2014-05-24,MALE,34.0,facebook,0,en,direct,direct,product,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
5nnomvo7dx,2014-05-24,2014-05-24,2014-05-28,MALE,54.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,4 days 00:00:00.000000000,4.0
7mx73dr69w,2014-05-24,2014-05-24,2014-05-24,MALE,49.0,basic,0,en,seo,bing,linked,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
soyl1nmwxu,2014-05-24,2014-05-24,2014-05-25,MALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
i6y4m1tmlt,2014-05-24,2014-05-24,2014-05-24,MALE,31.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
3tlg4jau62,2014-05-24,2014-05-24,2014-05-27,MALE,36.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR,3 days 00:00:00.000000000,3.0
c8y3g4lpv0,2014-05-24,2014-05-24,2014-05-26,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
agxdy1rrq7,2014-05-24,2014-05-24,2014-05-26,FEMALE,45.0,facebook,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,IT,2 days 00:00:00.000000000,2.0
sqpx8pcysy,2014-05-24,2014-05-24,2014-05-25,MALE,32.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
jfch975981,2014-05-24,2014-05-24,2014-05-24,MALE,25.0,basic,0,en,other,padmapper,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
9xs0iqfplz,2014-05-24,2014-05-24,2014-05-27,FEMALE,36.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other,3 days 00:00:00.000000000,3.0
lj007zqn9t,2014-05-24,2014-05-24,2014-05-24,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,0 days 00:00:00.000000000,0.0
6g13qm04gc,2014-05-24,2014-05-24,2014-05-26,FEMALE,47.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
649q9vkfej,2014-05-24,2014-05-24,2014-05-25,MALE,27.0,basic,25,en,direct,direct,omg,iOS,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
nt1s42gga6,2014-05-24,2014-05-24,2014-05-24,MALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
tx9b8cnwie,2014-05-24,2014-05-24,2014-06-17,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,24 days 00:00:00.000000000,24.0
ca62wqltke,2014-05-24,2014-05-24,2014-05-24,FEMALE,68.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,NL,0 days 00:00:00.000000000,0.0
webq23qea7,2014-05-24,2014-05-24,2014-05-25,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,1 days 00:00:00.000000000,1.0
rdo9hly398,2014-05-24,2014-05-24,2014-05-24,MALE,60.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
vdrm13qy73,2014-05-24,2014-05-24,2014-05-25,FEMALE,52.0,facebook,25,en,direct,direct,omg,iOS,iPhone,Mobile Safari,US,1 days 00:00:00.000000000,1.0
pzgoqhi8nn,2014-05-24,2014-05-24,2014-05-27,FEMALE,58.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
cnb0qepdhj,2014-05-24,2014-05-24,2014-05-26,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
7zpo1iycnq,2014-05-24,2014-05-24,2014-05-25,MALE,29.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
wvx6rom22d,2014-05-24,2014-05-24,2014-06-03,MALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,10 days 00:00:00.000000000,10.0
53kfoojqlh,2014-05-24,2014-05-24,2014-05-24,FEMALE,34.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
0k7ii7ysrp,2014-05-24,2014-05-24,2014-05-25,MALE,23.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
acvllbj64m,2014-05-24,2014-05-24,2014-05-28,FEMALE,31.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,US,4 days 00:00:00.000000000,4.0
261yic8r10,2014-05-24,2014-05-24,2014-05-25,FEMALE,53.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Chrome Mobile,US,1 days 00:00:00.000000000,1.0
84hyq4wrdf,2014-05-24,2014-05-24,2014-05-24,MALE,56.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
nypihlwjri,2014-05-24,2014-05-24,2014-06-16,FEMALE,26.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,other,23 days 00:00:00.000000000,23.0
95swchdc6k,2014-05-24,2014-05-24,2014-05-25,FEMALE,83.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
ufg4brohce,2014-05-24,2014-05-24,2014-06-02,FEMALE,20.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,9 days 00:00:00.000000000,9.0
kit4igf2dk,2014-05-24,2014-05-24,2014-05-25,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,1 days 00:00:00.000000000,1.0
c053hohhk0,2014-05-24,2014-05-24,2014-05-27,FEMALE,58.0,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US,3 days 00:00:00.000000000,3.0
dwgaed8nwx,2014-05-25,2014-05-25,2014-06-03,MALE,50.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,ES,9 days 00:00:00.000000000,9.0
vxjcz3j0hg,2014-05-25,2014-05-25,2014-05-28,FEMALE,26.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US,3 days 00:00:00.000000000,3.0
0719vvlwmc,2014-05-25,2014-05-25,2014-05-27,FEMALE,37.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
x907sjeod1,2014-05-25,2014-05-25,2014-05-25,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,0 days 00:00:00.000000000,0.0
mkdzjjfdd8,2014-05-25,2014-05-25,2014-05-25,FEMALE,35.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,AU,0 days 00:00:00.000000000,0.0
k45m14i29f,2014-05-25,2014-05-25,2014-05-25,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
hndlkr30no,2014-05-25,2014-05-25,2014-05-25,FEMALE,26.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
hk3pidq987,2014-05-25,2014-05-25,2014-05-25,FEMALE,37.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
acvxn3gnr1,2014-05-25,2014-05-25,2014-05-27,FEMALE,65.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
q1akpyym2k,2014-05-25,2014-05-25,2014-05-25,FEMALE,32.0,facebook,0,zh,direct,direct,linked,Web,Windows Desktop,Chrome,ES,0 days 00:00:00.000000000,0.0
jkid2b15zd,2014-05-25,2014-05-25,2014-06-07,MALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,other,13 days 00:00:00.000000000,13.0
c4kohztwy4,2014-05-25,2014-05-25,2014-05-26,FEMALE,45.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
egkvjt4c0j,2014-05-25,2014-05-25,2014-05-25,FEMALE,27.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,GB,0 days 00:00:00.000000000,0.0
bo47uq80m0,2014-05-25,2014-05-25,2014-05-26,FEMALE,65.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,1 days 00:00:00.000000000,1.0
kligmm8wks,2014-05-25,2014-05-25,2014-06-05,FEMALE,59.0,basic,0,en,sem-brand,bing,linked,Web,iPad,Mobile Safari,PT,11 days 00:00:00.000000000,11.0
e2xt99h06e,2014-05-25,2014-05-25,2014-06-02,MALE,61.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,8 days 00:00:00.000000000,8.0
9egop7i74n,2014-05-25,2014-05-25,2014-06-05,FEMALE,36.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,ES,11 days 00:00:00.000000000,11.0
7ya5uy1u51,2014-05-25,2014-05-25,2014-05-27,FEMALE,25.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
gyqf7kgcdv,2014-05-25,2014-05-25,2014-06-03,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,IT,9 days 00:00:00.000000000,9.0
qon6wkohkj,2014-05-25,2014-05-25,2014-05-29,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,4 days 00:00:00.000000000,4.0
g77zfld5d7,2014-05-25,2014-05-25,2014-05-28,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,AU,3 days 00:00:00.000000000,3.0
uzih0g2l8r,2014-05-25,2014-05-25,2014-05-25,MALE,48.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
rwg9kvlv5n,2014-05-25,2014-05-25,2014-05-25,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
znbr1jgxen,2014-05-25,2014-05-25,2014-06-21,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR,27 days 00:00:00.000000000,27.0
8ah26y5krg,2014-05-25,2014-05-25,2014-05-26,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
loekr3wqmt,2014-05-25,2014-05-25,2014-05-26,FEMALE,23.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
qr70utglon,2014-05-25,2014-05-25,2014-05-26,FEMALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,other,1 days 00:00:00.000000000,1.0
vnm1a05g4o,2014-05-25,2014-05-25,2014-06-08,FEMALE,43.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,14 days 00:00:00.000000000,14.0
m62y37u0wy,2014-05-26,2014-05-26,2014-05-31,FEMALE,21.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,5 days 00:00:00.000000000,5.0
lhnq9jpr2k,2014-05-26,2014-05-26,2014-05-27,FEMALE,59.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
8qdnvib91s,2014-05-26,2014-05-26,2014-05-28,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
drtkhc371i,2014-05-26,2014-05-26,2014-05-29,MALE,33.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US,3 days 00:00:00.000000000,3.0
cawezahz5q,2014-05-26,2014-05-26,2014-05-26,FEMALE,64.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,other,0 days 00:00:00.000000000,0.0
6qi4wwrgoe,2014-05-26,2014-05-26,2014-05-26,MALE,55.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
cq3i4gxty6,2014-05-26,2014-05-26,2014-05-31,FEMALE,22.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES,5 days 00:00:00.000000000,5.0
aojphtipab,2014-05-26,2014-05-26,2014-05-27,MALE,29.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
7o9uggkuwn,2014-05-26,2014-05-26,2014-06-28,FEMALE,39.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,33 days 00:00:00.000000000,33.0
qpfzcucx2e,2014-05-26,2014-05-26,2014-05-26,FEMALE,43.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
iiy9g8gw6f,2014-05-26,2014-05-26,2014-05-26,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
yqd79wanti,2014-05-26,2014-05-26,2014-05-27,MALE,48.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,IT,1 days 00:00:00.000000000,1.0
q8hk9ofbdu,2014-05-26,2014-05-26,2014-05-28,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,AU,2 days 00:00:00.000000000,2.0
ib10lbfs6i,2014-05-26,2014-05-26,2014-05-26,FEMALE,38.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
8r1ewexxtm,2014-05-26,2014-05-26,2014-05-27,MALE,62.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,FR,1 days 00:00:00.000000000,1.0
0p4qjholas,2014-05-26,2014-05-26,2014-05-27,MALE,23.0,facebook,0,en,direct,direct,product,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
h6xewurrd4,2014-05-26,2014-05-26,2014-05-28,FEMALE,38.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
x76la61slc,2014-05-26,2014-05-26,2014-05-27,FEMALE,22.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,IT,1 days 00:00:00.000000000,1.0
t3mnvtc54n,2014-05-26,2014-05-26,2014-05-29,MALE,45.0,basic,0,en,seo,bing,linked,Web,Windows Desktop,IE,other,3 days 00:00:00.000000000,3.0
j2rdf74prp,2014-05-26,2014-05-26,2014-05-27,FEMALE,53.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
9rwsrsegms,2014-05-26,2014-05-26,2014-05-29,FEMALE,22.0,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,NL,3 days 00:00:00.000000000,3.0
dlx1m2wyak,2014-05-26,2014-05-26,2014-05-27,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
6h0uwzf44b,2014-05-26,2014-05-26,2014-06-02,FEMALE,27.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Firefox,US,7 days 00:00:00.000000000,7.0
un8vmzihkh,2014-05-26,2014-05-26,2014-05-26,FEMALE,45.0,basic,0,en,sem-brand,bing,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
c57u2oi1vo,2014-05-26,2014-05-26,2014-05-27,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
hxen0vvdd9,2014-05-27,2014-05-27,2014-05-27,MALE,30.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,other,0 days 00:00:00.000000000,0.0
0rl2uz2fyd,2014-05-27,2014-05-27,2014-05-29,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,GB,2 days 00:00:00.000000000,2.0
peszcnk15x,2014-05-27,2014-05-27,2014-05-28,MALE,48.0,basic,0,en,sem-brand,bing,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
a5pdsjec4k,2014-05-27,2014-05-27,2014-05-28,FEMALE,31.0,facebook,24,en,direct,direct,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
js3uolu6np,2014-05-27,2014-05-27,2014-05-27,FEMALE,22.0,basic,0,en,sem-brand,google,linked,Web,iPhone,Mobile Safari,FR,0 days 00:00:00.000000000,0.0
ff3uvpfm4v,2014-05-27,2014-05-27,2014-05-27,FEMALE,31.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
k444kyp7db,2014-05-27,2014-05-27,2014-05-27,MALE,26.0,facebook,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,Chrome,US,0 days 00:00:00.000000000,0.0
un8y06vhx5,2014-05-27,2014-05-27,2014-05-27,FEMALE,35.0,facebook,0,ja,sem-brand,google,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
az9myp9t4y,2014-05-27,2014-05-27,2014-06-02,FEMALE,41.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US,6 days 00:00:00.000000000,6.0
ivfuy274ks,2014-05-27,2014-05-27,2014-05-28,MALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,CA,1 days 00:00:00.000000000,1.0
3lwd7i5eyl,2014-05-27,2014-05-27,2014-05-27,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
drj5ovor57,2014-05-27,2014-05-27,2014-06-04,MALE,40.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,other,8 days 00:00:00.000000000,8.0
lso3uyr54y,2014-05-27,2014-05-27,2014-05-30,FEMALE,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,FR,3 days 00:00:00.000000000,3.0
qskuc0hggb,2014-05-27,2014-05-27,2014-06-02,FEMALE,28.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US,6 days 00:00:00.000000000,6.0
70mb6b3bkk,2014-05-27,2014-05-27,2014-05-27,MALE,37.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
2oehqmsjgy,2014-05-27,2014-05-27,2014-05-27,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
08fi082ch6,2014-05-27,2014-05-27,2014-05-28,FEMALE,19.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
rhyai5rhsf,2014-05-27,2014-05-27,2014-05-28,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
msnksqlwed,2014-05-27,2014-05-27,2014-05-27,MALE,42.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
0vymx8gj52,2014-05-27,2014-05-27,2014-05-27,FEMALE,26.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
i1pphh2jjt,2014-05-27,2014-05-27,2014-05-28,MALE,37.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
p815z9u7ud,2014-05-27,2014-05-27,2014-05-27,FEMALE,57.0,basic,0,en,sem-brand,google,tracked-other,Web,iPad,Mobile Safari,US,0 days 00:00:00.000000000,0.0
qhjhr65yn8,2014-05-27,2014-05-27,2014-05-28,MALE,43.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,FR,1 days 00:00:00.000000000,1.0
9mjycg9nl0,2014-05-27,2014-05-27,2014-06-01,MALE,20.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,GB,5 days 00:00:00.000000000,5.0
ibti4x8iuu,2014-05-27,2014-05-27,2014-05-28,MALE,44.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,1 days 00:00:00.000000000,1.0
v3zm4l1hwz,2014-05-27,2014-05-27,2014-05-29,MALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
ivojy57ieu,2014-05-27,2014-05-27,2014-05-30,FEMALE,26.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US,3 days 00:00:00.000000000,3.0
wq3m98fl7d,2014-05-27,2014-05-27,2014-05-29,MALE,32.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
8uos0ntcm4,2014-05-27,2014-05-27,2014-06-02,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US,6 days 00:00:00.000000000,6.0
bj275pjo4p,2014-05-27,2014-05-27,2014-05-27,MALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,IT,0 days 00:00:00.000000000,0.0
yman9euzvr,2014-05-27,2014-05-27,2014-05-27,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US,0 days 00:00:00.000000000,0.0
gkh1vdrhow,2014-05-27,2014-05-27,2014-06-04,FEMALE,30.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,8 days 00:00:00.000000000,8.0
n7liz0qurb,2014-05-27,2014-05-27,2014-06-18,FEMALE,29.0,basic,0,es,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,22 days 00:00:00.000000000,22.0
n0i7occzfi,2014-05-27,2014-05-27,2014-05-29,MALE,50.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,2 days 00:00:00.000000000,2.0
mzs94jd325,2014-05-27,2014-05-27,2014-06-01,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,5 days 00:00:00.000000000,5.0
jyzgsaqu0i,2014-05-27,2014-05-27,2014-06-19,FEMALE,26.0,facebook,0,en,direct,direct,omg,Web,iPhone,Mobile Safari,US,23 days 00:00:00.000000000,23.0
7s9gxq5nr0,2014-05-27,2014-05-27,2014-05-27,MALE,34.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
3afobk20o8,2014-05-27,2014-05-27,2014-05-27,FEMALE,33.0,facebook,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,US,0 days 00:00:00.000000000,0.0
uv04v9yr0k,2014-05-27,2014-05-27,2014-06-01,FEMALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,5 days 00:00:00.000000000,5.0
nj8i28icx4,2014-05-27,2014-05-27,2014-06-01,FEMALE,57.0,basic,0,en,other,other,tracked-other,Web,Windows Desktop,IE,DE,5 days 00:00:00.000000000,5.0
fagvj4tmhs,2014-05-27,2014-05-27,2014-06-07,FEMALE,31.0,basic,24,en,direct,direct,linked,Moweb,Android Phone,Android Browser,US,11 days 00:00:00.000000000,11.0
fsc1ho0pqy,2014-05-27,2014-05-27,2014-05-29,MALE,47.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,2 days 00:00:00.000000000,2.0
jeo5kb2k15,2014-05-27,2014-05-27,2014-05-28,FEMALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
0j0feiai7y,2014-05-27,2014-05-27,2014-05-30,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,3 days 00:00:00.000000000,3.0
jaxhfkdpbu,2014-05-27,2014-05-27,2014-05-28,FEMALE,25.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,1 days 00:00:00.000000000,1.0
cnwvuu8m1j,2014-05-27,2014-05-27,2014-05-28,MALE,36.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US,1 days 00:00:00.000000000,1.0
5wixvm9ppn,2014-05-28,2014-05-28,2014-06-01,MALE,31.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other,4 days 00:00:00.000000000,4.0
y2snsex87p,2014-05-28,2014-05-28,2014-06-04,FEMALE,31.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US,7 days 00:00:00.000000000,7.0
2z2g1p0mfl,2014-05-28,2014-05-28,2014-06-25,FEMALE,40.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US,28 days 00:00:00.000000000,28.0
awycsrl6iv,2014-05-28,2014-05-28,2014-06-13,FEMALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES,16 days 00:00:00.000000000,16.0
8rki4u9i35,2014-05-28,2014-05-28,2014-05-30,MALE,33.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,ES,2 days 00:00:00.000000000,2.0
1nrerfir81,2014-05-28,2014-05-28,2014-05-28,MALE,41.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,0 days 00:00:00.000000000,0.0
