id,account,active,booked,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
4eg0k7p0fr,2014-03-21:00:00:00,2014-03-21:01:55:52,2014-03-27:00:00:00,MALE,38.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,FR
20t0s1kvod,2014-03-21:00:00:00,2014-03-21:02:09:34,2014-03-21:00:00:00,MALE,34.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,FR
04xzadyw81,2014-03-21:00:00:00,2014-03-21:02:25:26,2014-04-01:00:00:00,FEMALE,47.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
7x7lq1g3lf,2014-03-21:00:00:00,2014-03-21:02:28:21,2014-03-22:00:00:00,FEMALE,22.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,US
ta8hadfje8,2014-03-21:00:00:00,2014-03-21:03:10:14,2014-03-21:00:00:00,MALE,40.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
a6kk713nk3,2014-03-21:00:00:00,2014-03-21:03:42:38,2014-03-21:00:00:00,MALE,33.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
nkweu2qmmx,2014-03-21:00:00:00,2014-03-21:04:47:07,2014-03-27:00:00:00,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
fqn2zduqz3,2014-03-21:00:00:00,2014-03-21:05:46:38,2014-03-21:00:00:00,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0b9d3v8hnf,2014-03-21:00:00:00,2014-03-21:09:51:58,2014-04-15:00:00:00,MALE,41.0,basic,25,en,direct,direct,omg,iOS,Mac Desktop,Safari,US
c8wj61cxy9,2014-03-21:00:00:00,2014-03-21:11:43:59,2014-03-21:00:00:00,MALE,29.0,facebook,12,en,api,other,linked,iOS,Windows Desktop,Chrome,other
nf7xthuqu9,2014-03-21:00:00:00,2014-03-21:15:19:49,2014-03-21:00:00:00,FEMALE,35.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
f7tq5qmedl,2014-03-21:00:00:00,2014-03-21:17:09:32,2014-03-22:00:00:00,FEMALE,22.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,FR
ta5rcoxjk0,2014-03-21:00:00:00,2014-03-21:17:46:45,2014-03-22:00:00:00,FEMALE,18.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,US
77owpi9b9n,2014-03-21:00:00:00,2014-03-21:18:13:30,2014-03-21:00:00:00,MALE,31.0,facebook,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US
khybdzyl5m,2014-03-21:00:00:00,2014-03-21:18:32:14,2014-03-21:00:00:00,MALE,72.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
virwl06g8e,2014-03-21:00:00:00,2014-03-21:20:26:20,2014-03-22:00:00:00,MALE,45.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
oh6429i8c7,2014-03-21:00:00:00,2014-03-21:21:33:11,2014-03-21:00:00:00,MALE,50.0,facebook,12,en,api,other,linked,Moweb,iPhone,Mobile Safari,US
you1cs5q4r,2014-03-21:00:00:00,2014-03-21:21:45:38,2014-03-22:00:00:00,FEMALE,59.0,basic,0,en,direct,direct,omg,Web,iPhone,Mobile Safari,US
5tmwv7x3z7,2014-03-21:00:00:00,2014-03-21:22:37:26,2014-03-22:00:00:00,FEMALE,32.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
3d4m7ssbbq,2014-03-21:00:00:00,2014-03-21:22:57:19,2014-03-21:00:00:00,FEMALE,44.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Chrome,US
3n5x8e7ufx,2014-03-21:00:00:00,2014-03-21:23:53:54,2014-03-28:00:00:00,MALE,58.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,other
9gpsnbpev1,2014-03-22:00:00:00,2014-03-22:00:23:26,2014-05-13:00:00:00,MALE,20.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
dccq76997s,2014-03-22:00:00:00,2014-03-22:00:41:59,2014-03-22:00:00:00,FEMALE,60.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
e0pvscfk1n,2014-03-22:00:00:00,2014-03-22:01:06:51,2014-03-24:00:00:00,FEMALE,50.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
e9l6t4werg,2014-03-22:00:00:00,2014-03-22:01:15:30,2014-03-22:00:00:00,MALE,23.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
7lkv6ajao6,2014-03-22:00:00:00,2014-03-22:01:23:26,2014-03-22:00:00:00,FEMALE,55.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,IE,US
cvhdrr4rpj,2014-03-22:00:00:00,2014-03-22:01:37:04,2014-03-22:00:00:00,MALE,31.0,basic,0,en,remarketing,google,omg,Web,Mac Desktop,Safari,US
9mkkacsvcp,2014-03-22:00:00:00,2014-03-22:02:21:39,2014-03-24:00:00:00,FEMALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,GB
eqr9uu1b06,2014-03-22:00:00:00,2014-03-22:02:30:07,2014-03-23:00:00:00,FEMALE,45.0,facebook,0,en,seo,yahoo,linked,Web,Mac Desktop,Firefox,US
o6gkuq0rjf,2014-03-22:00:00:00,2014-03-22:02:57:24,2014-03-22:00:00:00,FEMALE,26.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
t9s8uq6egt,2014-03-22:00:00:00,2014-03-22:03:33:16,2014-03-24:00:00:00,FEMALE,61.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,DE
0yfsn2qtzx,2014-03-22:00:00:00,2014-03-22:04:24:05,2014-03-25:00:00:00,FEMALE,58.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
laylpeemfe,2014-03-22:00:00:00,2014-03-22:04:25:55,2014-03-22:00:00:00,FEMALE,20.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
44tz3l5c0q,2014-03-22:00:00:00,2014-03-22:04:32:44,2014-03-25:00:00:00,FEMALE,27.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other
mines8viu3,2014-03-22:00:00:00,2014-03-22:04:33:59,2014-03-22:00:00:00,FEMALE,68.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
kvowuokndn,2014-03-22:00:00:00,2014-03-22:05:13:33,2014-03-28:00:00:00,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
tv2dueuj4v,2014-03-22:00:00:00,2014-03-22:05:29:55,2014-03-22:00:00:00,MALE,81.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
9k0w5ird6f,2014-03-22:00:00:00,2014-03-22:05:37:23,2014-03-23:00:00:00,FEMALE,31.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
t1e97rj18d,2014-03-22:00:00:00,2014-03-22:06:24:32,2014-03-23:00:00:00,FEMALE,52.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,IT
6j8zewqv7l,2014-03-22:00:00:00,2014-03-22:06:38:17,2014-03-24:00:00:00,FEMALE,23.0,basic,25,en,direct,direct,omg,iOS,Mac Desktop,Chrome,US
856ujhmjq2,2014-03-22:00:00:00,2014-03-22:07:20:43,2014-03-23:00:00:00,FEMALE,32.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
uyoru7ctv5,2014-03-22:00:00:00,2014-03-22:08:43:07,2014-05-31:00:00:00,FEMALE,24.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
drkgze4kk7,2014-03-22:00:00:00,2014-03-22:10:20:59,2014-03-22:00:00:00,MALE,22.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,GB
u907hwm2ag,2014-03-22:00:00:00,2014-03-22:14:37:34,2014-03-23:00:00:00,MALE,51.0,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US
0291diw5cw,2014-03-22:00:00:00,2014-03-22:15:40:04,2014-03-22:00:00:00,FEMALE,66.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,GB
0fwpmwrbqq,2014-03-22:00:00:00,2014-03-22:17:57:37,2014-03-27:00:00:00,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,ES
0o0allpgxp,2014-03-22:00:00:00,2014-03-22:19:14:29,2014-04-05:00:00:00,FEMALE,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
okg0091j39,2014-03-22:00:00:00,2014-03-22:21:17:27,2014-05-05:00:00:00,FEMALE,35.0,basic,0,pt,sem-brand,google,omg,Web,Windows Desktop,IE,other
aatrwwkuhi,2014-03-22:00:00:00,2014-03-22:21:27:31,2014-05-02:00:00:00,FEMALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,FR
pcb23cw3n1,2014-03-22:00:00:00,2014-03-22:22:14:21,2014-03-23:00:00:00,MALE,30.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
hwmag90sn2,2014-03-22:00:00:00,2014-03-22:22:21:50,2014-03-25:00:00:00,MALE,29.0,facebook,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
8xaaige8kt,2014-03-23:00:00:00,2014-03-23:00:37:00,2014-03-23:00:00:00,MALE,69.0,basic,0,en,seo,yahoo,omg,Web,Mac Desktop,Safari,other
b39sgio9bv,2014-03-23:00:00:00,2014-03-23:01:01:19,2014-04-21:00:00:00,MALE,34.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,other
0mcc3pkgdi,2014-03-23:00:00:00,2014-03-23:01:46:28,2014-03-23:00:00:00,FEMALE,41.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR
o7uvblonp6,2014-03-23:00:00:00,2014-03-23:01:54:16,2014-03-23:00:00:00,MALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
gjueu178ge,2014-03-23:00:00:00,2014-03-23:02:04:48,2014-03-23:00:00:00,MALE,27.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Chrome,US
nhewbmaya1,2014-03-23:00:00:00,2014-03-23:02:26:12,2014-03-24:00:00:00,FEMALE,24.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
ldb9rllaou,2014-03-23:00:00:00,2014-03-23:03:29:52,2014-04-08:00:00:00,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
1voebqwbzc,2014-03-23:00:00:00,2014-03-23:03:53:46,2014-03-30:00:00:00,FEMALE,56.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
sp5pam4qe8,2014-03-23:00:00:00,2014-03-23:03:59:27,2014-03-23:00:00:00,MALE,26.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
5k97t4e66i,2014-03-23:00:00:00,2014-03-23:04:07:32,2014-04-02:00:00:00,FEMALE,32.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,other
lkypy5u395,2014-03-23:00:00:00,2014-03-23:04:10:46,2014-04-24:00:00:00,FEMALE,42.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US
228o2t9y4j,2014-03-23:00:00:00,2014-03-23:04:11:03,2014-05-23:00:00:00,MALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
3cv4yb02dm,2014-03-23:00:00:00,2014-03-23:04:47:29,2014-03-24:00:00:00,MALE,85.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
1w82948pze,2014-03-23:00:00:00,2014-03-23:05:17:39,2014-03-23:00:00:00,FEMALE,31.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
pune1a1lup,2014-03-23:00:00:00,2014-03-23:05:26:35,2014-03-23:00:00:00,MALE,28.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,other
xu3rxm8f5u,2014-03-23:00:00:00,2014-03-23:05:45:33,2014-04-03:00:00:00,MALE,93.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
lq655qdmmv,2014-03-23:00:00:00,2014-03-23:06:13:22,2014-03-27:00:00:00,MALE,44.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
jay1uxfeba,2014-03-23:00:00:00,2014-03-23:06:15:53,2014-03-24:00:00:00,MALE,27.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
i781475qdu,2014-03-23:00:00:00,2014-03-23:13:59:42,2014-03-23:00:00:00,FEMALE,47.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Firefox,US
d7idu7bucz,2014-03-23:00:00:00,2014-03-23:14:36:31,2014-03-31:00:00:00,MALE,22.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,IT
yla3a8uatp,2014-03-23:00:00:00,2014-03-23:16:55:39,2014-03-23:00:00:00,MALE,24.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
u6xwq2h5rs,2014-03-23:00:00:00,2014-03-23:18:39:43,2014-03-24:00:00:00,MALE,38.0,basic,0,en,sem-brand,google,omg,Web,iPad,Chrome Mobile,US
idqi1qahra,2014-03-23:00:00:00,2014-03-23:18:59:53,2014-03-25:00:00:00,MALE,22.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
5a172awhhb,2014-03-23:00:00:00,2014-03-23:20:34:41,2014-03-24:00:00:00,MALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
anv7hyz88f,2014-03-23:00:00:00,2014-03-23:20:54:17,2014-03-26:00:00:00,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
202beiok0r,2014-03-23:00:00:00,2014-03-23:22:19:20,2014-03-23:00:00:00,FEMALE,25.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
okh2eqecat,2014-03-23:00:00:00,2014-03-23:22:51:58,2014-04-17:00:00:00,FEMALE,46.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
41oz8ct6rn,2014-03-23:00:00:00,2014-03-23:23:03:31,2014-03-25:00:00:00,MALE,61.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
6jz58giq21,2014-03-24:00:00:00,2014-03-24:00:05:07,2014-03-24:00:00:00,FEMALE,41.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
kp2lcbypb6,2014-03-24:00:00:00,2014-03-24:00:17:47,2014-03-24:00:00:00,MALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,IT
7v8lqvqfen,2014-03-24:00:00:00,2014-03-24:00:29:53,2014-04-23:00:00:00,FEMALE,58.0,basic,0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Safari,US
1d97i5g21q,2014-03-24:00:00:00,2014-03-24:01:05:30,2014-03-25:00:00:00,MALE,51.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
vr5g3osfhc,2014-03-24:00:00:00,2014-03-24:01:10:39,2014-04-07:00:00:00,FEMALE,36.0,facebook,0,en,content,google,omg,Web,Mac Desktop,Chrome,US
cwuotuz6lg,2014-03-24:00:00:00,2014-03-24:01:13:18,2014-03-24:00:00:00,MALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
xe191ogqez,2014-03-24:00:00:00,2014-03-24:01:23:33,2014-03-25:00:00:00,MALE,30.0,facebook,12,en,api,other,tracked-other,Moweb,Mac Desktop,Safari,US
rhbxkrm21e,2014-03-24:00:00:00,2014-03-24:02:56:20,2014-03-24:00:00:00,FEMALE,27.0,facebook,0,en,sem-non-brand,google,omg,Web,Desktop (Other),Chrome,FR
8tb8zgajb6,2014-03-24:00:00:00,2014-03-24:03:08:09,2014-03-24:00:00:00,MALE,37.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,IT
g4lqe29u9d,2014-03-24:00:00:00,2014-03-24:03:13:44,2014-03-25:00:00:00,FEMALE,23.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,GB
v70q4trvrr,2014-03-24:00:00:00,2014-03-24:03:21:04,2014-06-04:00:00:00,MALE,25.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Chrome,US
ko79p9omvg,2014-03-24:00:00:00,2014-03-24:03:35:25,2014-03-24:00:00:00,MALE,44.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Safari,US
4dzbjzr2f9,2014-03-24:00:00:00,2014-03-24:03:48:37,2014-03-24:00:00:00,MALE,28.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0mv4fl4nnz,2014-03-24:00:00:00,2014-03-24:03:51:32,2014-03-24:00:00:00,MALE,26.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,other
0lp01xik67,2014-03-24:00:00:00,2014-03-24:04:02:57,2014-04-16:00:00:00,FEMALE,23.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,IT
ifxmyno63c,2014-03-24:00:00:00,2014-03-24:04:44:54,2014-03-27:00:00:00,FEMALE,28.0,facebook,0,en,direct,direct,omg,Web,iPad,Mobile Safari,US
gqlfw02fm7,2014-03-24:00:00:00,2014-03-24:04:56:47,2014-03-30:00:00:00,FEMALE,35.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,FR
gvo86lvs58,2014-03-24:00:00:00,2014-03-24:05:02:01,2014-03-30:00:00:00,FEMALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
5jsee4bg43,2014-03-24:00:00:00,2014-03-24:05:40:23,2014-03-24:00:00:00,FEMALE,35.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,US
gc6ibdn5vn,2014-03-24:00:00:00,2014-03-24:06:19:19,2014-03-24:00:00:00,MALE,48.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
k51g9bd4et,2014-03-24:00:00:00,2014-03-24:06:19:56,2014-03-24:00:00:00,MALE,32.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,IT
vm4pq7ulkm,2014-03-24:00:00:00,2014-03-24:06:21:41,2014-03-24:00:00:00,MALE,51.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
z30wcawlg9,2014-03-24:00:00:00,2014-03-24:06:35:01,2014-03-24:00:00:00,MALE,33.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
tcjjmcg8cn,2014-03-24:00:00:00,2014-03-24:07:44:44,2014-03-26:00:00:00,MALE,25.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NL
pw0p0068bo,2014-03-24:00:00:00,2014-03-24:14:30:35,2014-05-31:00:00:00,MALE,22.0,basic,0,fr,sem-brand,google,omg,Web,iPad,Mobile Safari,IT
ybuvu8ledf,2014-03-24:00:00:00,2014-03-24:15:30:54,2014-04-08:00:00:00,MALE,24.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
aepki2uu82,2014-03-24:00:00:00,2014-03-24:15:58:30,2014-03-24:00:00:00,MALE,27.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
7hcasjocr4,2014-03-24:00:00:00,2014-03-24:16:12:07,2014-04-02:00:00:00,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
ic20ur8r76,2014-03-24:00:00:00,2014-03-24:16:20:49,2014-03-25:00:00:00,FEMALE,22.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES
bwjkwo29id,2014-03-24:00:00:00,2014-03-24:16:40:30,2014-03-24:00:00:00,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
8u05w5whs7,2014-03-24:00:00:00,2014-03-24:17:54:40,2014-03-24:00:00:00,FEMALE,23.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
8tal41nqgu,2014-03-24:00:00:00,2014-03-24:18:31:17,2014-03-26:00:00:00,FEMALE,39.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,GB
e32te531n4,2014-03-24:00:00:00,2014-03-24:18:39:03,2014-03-26:00:00:00,MALE,56.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,IT
d130zi9bpf,2014-03-24:00:00:00,2014-03-24:18:43:25,2014-04-04:00:00:00,FEMALE,52.0,basic,0,en,sem-non-brand,google,linked,Web,Mac Desktop,Chrome,US
s2ifxbv2ib,2014-03-24:00:00:00,2014-03-24:21:05:51,2014-04-09:00:00:00,FEMALE,76.0,basic,0,en,direct,direct,linked,Web,iPad,Mobile Safari,US
g5pwfphc03,2014-03-24:00:00:00,2014-03-24:21:12:13,2014-04-05:00:00:00,MALE,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
tnypr7tctt,2014-03-24:00:00:00,2014-03-24:21:21:57,2014-03-25:00:00:00,FEMALE,27.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,IT
ym07i2ynln,2014-03-24:00:00:00,2014-03-24:21:39:40,2014-04-14:00:00:00,FEMALE,35.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
rxuh5atgps,2014-03-24:00:00:00,2014-03-24:22:11:06,2014-03-26:00:00:00,MALE,53.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
eflgnmgoww,2014-03-24:00:00:00,2014-03-24:22:16:22,2014-03-27:00:00:00,FEMALE,37.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
qe8n1e3tn4,2014-03-24:00:00:00,2014-03-24:22:36:53,2014-03-25:00:00:00,FEMALE,37.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
p93ypac2gl,2014-03-24:00:00:00,2014-03-24:23:11:18,2014-03-25:00:00:00,FEMALE,26.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
u19b7zdyz7,2014-03-25:00:00:00,2014-03-25:00:36:17,2014-03-25:00:00:00,FEMALE,59.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,FR
ik3kyd6xkv,2014-03-25:00:00:00,2014-03-25:02:23:01,2014-03-26:00:00:00,MALE,35.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
ugdm4kyjix,2014-03-25:00:00:00,2014-03-25:02:53:15,2014-03-27:00:00:00,MALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
obtl49j5td,2014-03-25:00:00:00,2014-03-25:03:16:09,2014-05-29:00:00:00,FEMALE,40.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
tj49hpkoaa,2014-03-25:00:00:00,2014-03-25:03:46:34,2014-03-25:00:00:00,FEMALE,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
4e55wyohx6,2014-03-25:00:00:00,2014-03-25:04:03:45,2014-03-25:00:00:00,FEMALE,24.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
rqswvol9fh,2014-03-25:00:00:00,2014-03-25:04:12:23,2014-04-05:00:00:00,FEMALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1rjlfil3sf,2014-03-25:00:00:00,2014-03-25:04:59:14,2014-03-25:00:00:00,FEMALE,50.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,IT
eft8hctiei,2014-03-25:00:00:00,2014-03-25:05:12:03,2014-03-25:00:00:00,FEMALE,31.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
43480eyvc6,2014-03-25:00:00:00,2014-03-25:05:17:23,2014-05-09:00:00:00,MALE,27.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
guay2aew3u,2014-03-25:00:00:00,2014-03-25:05:36:39,2014-03-27:00:00:00,MALE,28.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
gzqvgyo8y1,2014-03-25:00:00:00,2014-03-25:06:11:16,2014-03-25:00:00:00,MALE,25.0,facebook,0,en,sem-non-brand,google,omg,Web,Desktop (Other),Chrome,US
ju6urqili6,2014-03-25:00:00:00,2014-03-25:06:22:02,2014-04-05:00:00:00,MALE,32.0,facebook,12,en,api,other,omg,iOS,Windows Desktop,Firefox,US
utvsyp6y5k,2014-03-25:00:00:00,2014-03-25:06:57:33,2014-03-26:00:00:00,FEMALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
g12lst973f,2014-03-25:00:00:00,2014-03-25:06:58:52,2014-03-25:00:00:00,MALE,31.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
5oxbzwt2qg,2014-03-25:00:00:00,2014-03-25:07:41:02,2014-03-27:00:00:00,FEMALE,63.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,US
tnxaf4cjle,2014-03-25:00:00:00,2014-03-25:08:58:10,2014-03-25:00:00:00,MALE,39.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,GB
ys6y9hkj3e,2014-03-25:00:00:00,2014-03-25:11:05:28,2014-04-20:00:00:00,FEMALE,47.0,basic,0,en,seo,google,omg,Web,iPad,Mobile Safari,US
o8yf875w01,2014-03-25:00:00:00,2014-03-25:13:00:29,2014-04-10:00:00:00,MALE,28.0,basic,0,es,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
yelwodopb6,2014-03-25:00:00:00,2014-03-25:15:13:06,2014-04-07:00:00:00,FEMALE,46.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
awvfg53qv0,2014-03-25:00:00:00,2014-03-25:15:24:23,2014-03-25:00:00:00,FEMALE,48.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
2voe8fqkza,2014-03-25:00:00:00,2014-03-25:15:47:06,2014-03-25:00:00:00,MALE,50.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US
x9bwygn90z,2014-03-25:00:00:00,2014-03-25:16:43:38,2014-03-26:00:00:00,MALE,32.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US
v55v7hyxtf,2014-03-25:00:00:00,2014-03-25:16:43:59,2014-03-26:00:00:00,MALE,55.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
sxw5oqtjbl,2014-03-25:00:00:00,2014-03-25:17:01:29,2014-03-26:00:00:00,FEMALE,25.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
7md7koo2g3,2014-03-25:00:00:00,2014-03-25:17:17:30,2014-06-09:00:00:00,MALE,46.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,US
9q8ybz8l1y,2014-03-25:00:00:00,2014-03-25:18:09:12,2014-04-19:00:00:00,FEMALE,51.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
eytxaa4mt5,2014-03-25:00:00:00,2014-03-25:18:28:33,2014-03-26:00:00:00,FEMALE,58.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
